4.204834845359891639e-05,4.204834845359891639e-05,4.204834845359891639e-05,4.544432867867494175e-05,1.389620267000831865e-04,3.132093385159905779e-04,1.021855367804628666e-03,3.690736166776847557e-03,3.690736166776847557e-03
1.310000000000026421e-06,6.559999999999964297e-06,1.250000000000003279e-05,1.639999999999996495e-05,4.660000000000015692e-05,2.719999999999999979e-04,8.829999999999999958e-04,2.340000000000000066e-03,4.619999999999999975e-03
