1.093228366129285597e-05,1.093228366129285597e-05,1.517572858118673143e-05,4.060807517381224497e-05,5.484425111804402128e-05,1.669995372202544791e-04,2.001163783383973606e-04,1.961824533863577944e-04,1.961824533863577944e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000568e-05,4.459999999999999989e-05,1.165510000000000027e-04,2.089120000000000083e-04,2.946760000000000091e-04,2.287040000000000112e-04
