4.539546774450635717e-05,4.539546774450635717e-05,4.539546774450635717e-05,4.539546774450635717e-05,4.539546774450635717e-05,4.539546774450635717e-05,8.326640505608632714e-05,1.045557552352131852e-04,3.129216189011948548e-04,4.011418124680539215e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.220000000000002024e-06,1.599999999999999589e-05,3.779999999999999723e-05,1.083439999999999913e-04,2.687599999999999950e-04,7.407699999999999702e-04
