-1.782407381355348430e-02,-1.957084834178950128e-02,-2.133622300264541305e-02,-2.296683140043491445e-02,-2.488926331526990221e-02,-2.693646455956504038e-02,-2.919814070989083798e-02,-3.150283191606810529e-02,-3.343312316910022897e-02,-3.478741542589240676e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.599999999999999837e-06,4.749999999999999584e-05,1.994129999999999828e-04,1.375472000000000196e-03
