3.491094472494708084e-02,3.956703045688484549e-02,4.472772859785393434e-02,5.041258600895118930e-02,5.669644165224056037e-02,6.374234133349956921e-02,7.153404827207579531e-02,8.005451021566570291e-02,8.937022344301751020e-02,9.951227835032297464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.909999999999999910e-05,1.956709999999999906e-04,5.950000000000000427e-04,1.118121000000000132e-03,1.589329000000000002e-03
