4.980784573028608775e-01,5.588939623812416713e-01,6.247987192699371306e-01,6.942272788129324468e-01,7.696931394457005027e-01,8.482757113981529429e-01,9.324598269055650590e-01,1.023223427807686825e+00,1.122074705152201979e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.310000000000000321e-05,1.199999999999999895e-04,3.669999999999999760e-04,7.030000000000000658e-04,1.100000000000000066e-03
